,Male,Female,18 - 20,21 - 24,25 - 34,35 - 49,50 - 64,65+,Hispanic,Non_Hispanic,"< $7,500","$7,500 - $14,999","$15,000 - $24,999","$25,000 - $34,999","$35,000 - $49,999","$50,000 - $74,999","> $75,000",Never Married,Married,Widowed,Divorced,Separated,White,Black,Other,att
750,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '65+', 'Non_Hispanic', '$35,000 - $49,999', 'Separated', 'Other']"
751,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '21 - 24', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Other']"
752,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '50 - 64', 'Hispanic', '$25,000 - $34,999', 'Never Married', 'White']"
753,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '18 - 20', 'Hispanic', '$50,000 - $74,999', 'Separated', 'Black']"
754,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Male', '21 - 24', 'Non_Hispanic', '$7,500 - $14,999', 'Widowed', 'Black']"
755,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Female', '18 - 20', 'Hispanic', '< $7,500', 'Divorced', 'Other']"
756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Hispanic', '< $7,500', 'Married', 'Other']"
757,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '18 - 20', 'Non_Hispanic', '> $75,000', 'Separated', 'Other']"
758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Hispanic', '< $7,500', 'Widowed', 'White']"
759,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '21 - 24', 'Non_Hispanic', '$25,000 - $34,999', 'Divorced', 'Black']"
760,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '25 - 34', 'Non_Hispanic', '< $7,500', 'Divorced', 'Other']"
761,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '25 - 34', 'Hispanic', '$50,000 - $74,999', 'Separated', 'Black']"
762,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Female', '18 - 20', 'Non_Hispanic', '> $75,000', 'Widowed', 'White']"
763,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Male', '35 - 49', 'Hispanic', '$15,000 - $24,999', 'Widowed', 'Black']"
764,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '18 - 20', 'Non_Hispanic', '> $75,000', 'Never Married', 'White']"
765,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Female', '25 - 34', 'Hispanic', '$50,000 - $74,999', 'Widowed', 'Black']"
766,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '21 - 24', 'Hispanic', '$50,000 - $74,999', 'Separated', 'White']"
767,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '18 - 20', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Black']"
768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Female', '65+', 'Non_Hispanic', '< $7,500', 'Separated', 'White']"
769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '65+', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Black']"
770,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '21 - 24', 'Hispanic', '$25,000 - $34,999', 'Divorced', 'Black']"
771,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Male', '18 - 20', 'Hispanic', '$15,000 - $24,999', 'Divorced', 'Black']"
772,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '25 - 34', 'Non_Hispanic', '$25,000 - $34,999', 'Divorced', 'Other']"
773,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Male', '21 - 24', 'Hispanic', '$50,000 - $74,999', 'Separated', 'Other']"
774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Non_Hispanic', '$7,500 - $14,999', 'Married', 'Other']"
775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '25 - 34', 'Non_Hispanic', '$25,000 - $34,999', 'Divorced', 'White']"
776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '65+', 'Hispanic', '$35,000 - $49,999', 'Separated', 'Black']"
777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Non_Hispanic', '$50,000 - $74,999', 'Never Married', 'White']"
778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '35 - 49', 'Non_Hispanic', '$7,500 - $14,999', 'Separated', 'White']"
779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Female', '65+', 'Hispanic', '$35,000 - $49,999', 'Divorced', 'Other']"
780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Hispanic', '< $7,500', 'Married', 'Other']"
781,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '18 - 20', 'Hispanic', '> $75,000', 'Married', 'Black']"
782,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Female', '35 - 49', 'Non_Hispanic', '$50,000 - $74,999', 'Divorced', 'Other']"
783,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '18 - 20', 'Hispanic', '$7,500 - $14,999', 'Divorced', 'White']"
784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '65+', 'Hispanic', '$15,000 - $24,999', 'Married', 'Other']"
785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '25 - 34', 'Non_Hispanic', '$25,000 - $34,999', 'Married', 'Other']"
786,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '35 - 49', 'Hispanic', '> $75,000', 'Married', 'Other']"
787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Female', '35 - 49', 'Hispanic', '< $7,500', 'Widowed', 'Black']"
788,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Non_Hispanic', '$35,000 - $49,999', 'Married', 'Other']"
789,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '$25,000 - $34,999', 'Married', 'Black']"
790,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '25 - 34', 'Non_Hispanic', '$25,000 - $34,999', 'Divorced', 'Other']"
791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Hispanic', '$25,000 - $34,999', 'Never Married', 'White']"
792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '65+', 'Hispanic', '> $75,000', 'Married', 'Other']"
793,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '25 - 34', 'Hispanic', '$7,500 - $14,999', 'Never Married', 'Other']"
794,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '35 - 49', 'Hispanic', '> $75,000', 'Married', 'Other']"
795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '35 - 49', 'Hispanic', '$7,500 - $14,999', 'Divorced', 'Black']"
796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Hispanic', '> $75,000', 'Separated', 'White']"
797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Non_Hispanic', '$25,000 - $34,999', 'Widowed', 'Other']"
798,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '50 - 64', 'Non_Hispanic', '> $75,000', 'Separated', 'Other']"
799,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '21 - 24', 'Non_Hispanic', '$50,000 - $74,999', 'Never Married', 'Black']"
800,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '65+', 'Hispanic', '$15,000 - $24,999', 'Married', 'White']"
801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '65+', 'Non_Hispanic', '$25,000 - $34,999', 'Married', 'Black']"
802,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Hispanic', '$35,000 - $49,999', 'Separated', 'Black']"
803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '65+', 'Non_Hispanic', '$15,000 - $24,999', 'Divorced', 'White']"
804,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '18 - 20', 'Hispanic', '> $75,000', 'Married', 'Other']"
805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Female', '65+', 'Hispanic', '$7,500 - $14,999', 'Divorced', 'Other']"
806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Female', '21 - 24', 'Hispanic', '$25,000 - $34,999', 'Divorced', 'Other']"
807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '25 - 34', 'Non_Hispanic', '$7,500 - $14,999', 'Married', 'White']"
808,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '18 - 20', 'Non_Hispanic', '> $75,000', 'Never Married', 'Other']"
809,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '21 - 24', 'Hispanic', '$15,000 - $24,999', 'Separated', 'Black']"
810,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '18 - 20', 'Hispanic', '$25,000 - $34,999', 'Divorced', 'White']"
811,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Hispanic', '$35,000 - $49,999', 'Widowed', 'White']"
812,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '18 - 20', 'Hispanic', '< $7,500', 'Married', 'White']"
813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Female', '65+', 'Hispanic', '$15,000 - $24,999', 'Separated', 'Black']"
814,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '50 - 64', 'Non_Hispanic', '< $7,500', 'Married', 'Other']"
815,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '35 - 49', 'Non_Hispanic', '$15,000 - $24,999', 'Divorced', 'White']"
816,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '35 - 49', 'Non_Hispanic', '> $75,000', 'Separated', 'Other']"
817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '35 - 49', 'Non_Hispanic', '> $75,000', 'Never Married', 'Black']"
818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Non_Hispanic', '< $7,500', 'Married', 'Other']"
819,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Female', '35 - 49', 'Non_Hispanic', '$35,000 - $49,999', 'Divorced', 'White']"
820,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Hispanic', '$25,000 - $34,999', 'Married', 'Black']"
821,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '18 - 20', 'Hispanic', '$35,000 - $49,999', 'Never Married', 'Other']"
822,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '21 - 24', 'Non_Hispanic', '> $75,000', 'Married', 'White']"
823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '50 - 64', 'Non_Hispanic', '> $75,000', 'Married', 'White']"
824,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Male', '50 - 64', 'Non_Hispanic', '$15,000 - $24,999', 'Never Married', 'Black']"
825,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"['Female', '21 - 24', 'Non_Hispanic', '$50,000 - $74,999', 'Married', 'Black']"
826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"['Female', '25 - 34', 'Hispanic', '> $75,000', 'Widowed', 'Black']"
827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Female', '50 - 64', 'Hispanic', '$35,000 - $49,999', 'Divorced', 'Black']"
828,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Female', '25 - 34', 'Non_Hispanic', '$15,000 - $24,999', 'Married', 'Other']"
829,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '21 - 24', 'Hispanic', '$25,000 - $34,999', 'Divorced', 'Other']"
830,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '50 - 64', 'Hispanic', '$7,500 - $14,999', 'Never Married', 'White']"
831,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"['Male', '21 - 24', 'Non_Hispanic', '$15,000 - $24,999', 'Divorced', 'Black']"
832,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Hispanic', '> $75,000', 'Divorced', 'White']"
833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Male', '65+', 'Hispanic', '$35,000 - $49,999', 'Separated', 'White']"
834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"['Male', '18 - 20', 'Non_Hispanic', '$25,000 - $34,999', 'Divorced', 'White']"
835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '65+', 'Hispanic', '$50,000 - $74,999', 'Divorced', 'Other']"
836,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '50 - 64', 'Hispanic', '$25,000 - $34,999', 'Divorced', 'Other']"
837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"['Female', '65+', 'Non_Hispanic', '$15,000 - $24,999', 'Separated', 'White']"
838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Male', '25 - 34', 'Hispanic', '$25,000 - $34,999', 'Never Married', 'White']"
839,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"['Male', '18 - 20', 'Hispanic', '$7,500 - $14,999', 'Divorced', 'Other']"
840,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['Female', '35 - 49', 'Non_Hispanic', '$7,500 - $14,999', 'Separated', 'Other']"
841,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['Male', '21 - 24', 'Non_Hispanic', '$50,000 - $74,999', 'Never Married', 'Other']"
842,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['Female', '35 - 49', 'Hispanic', '$35,000 - $49,999', 'Never Married', 'White']"
843,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"['Male', '35 - 49', 'Hispanic', '< $7,500', 'Separated', 'Black']"
